time,android.sensor.accelerometer.mean,android.sensor.accelerometer.min,android.sensor.accelerometer.max,android.sensor.accelerometer.std,android.sensor.gyroscope.mean,android.sensor.gyroscope.min,android.sensor.gyroscope.max,android.sensor.gyroscope.std,sound.mean,sound.min,sound.max,sound.std,target,android.sensor.game_rotation_vector.mean,android.sensor.game_rotation_vector.min,android.sensor.game_rotation_vector.max,android.sensor.game_rotation_vector.std,android.sensor.gyroscope_uncalibrated.mean,android.sensor.gyroscope_uncalibrated.min,android.sensor.gyroscope_uncalibrated.max,android.sensor.gyroscope_uncalibrated.std,android.sensor.linear_acceleration.mean,android.sensor.linear_acceleration.min,android.sensor.linear_acceleration.max,android.sensor.linear_acceleration.std,android.sensor.orientation.mean,android.sensor.orientation.min,android.sensor.orientation.max,android.sensor.orientation.std,android.sensor.rotation_vector.mean,android.sensor.rotation_vector.min,android.sensor.rotation_vector.max,android.sensor.rotation_vector.std,speed.mean,speed.min,speed.max,speed.std
5,12.4544943,2.699857613,48.4857661,7.960623188,2.212219596,0.149600458,4.66261244,0.851122655,0,0,0,0,Walking,0.836759219,0.450665295,0.999999993,0.121335169,2.211646127,0.145411524,4.668048347,0.851955949,8.475008912,0.715503992,44.04206644,6.01758317,147.1708282,34.07271142,402.8704041,66.59721287,0.852858277,0.282972577,0.99987563,0.129063025,1.944184533,1.1699101,2.8404937,0.841951156
33,9.832633157,8.654492782,11.08753269,0.677729819,0.036822708,0.009225461,0.072789614,0.022217076,81.35480406,81.35480406,81.35480406,0.792578401,Car,0.640374287,0.640374287,0.640374287,0.001308267,0.052521084,0.029674834,0.0825494,0.017903239,1.19894582,1.19894582,1.19894582,0.233113594,123.8592045,121.8369893,125.0753355,0.828209361,0.879392448,0.874953474,0.884689367,0.004435257,4.2661266,4.2661266,4.2661266,0.145087705
5,10.90111313,4.514326279,16.91841149,3.353748786,1.346257211,0.38730703,3.102273849,0.575872371,89.73200959,89.73200959,89.73200959,0,Walking,0.985353968,0.979231022,0.990859946,0.004092174,1.406682505,0.375807446,2.903108429,1.03247047,5.747702812,5.747702812,5.747702812,0.85363061,250.3382565,129.2742166,371.4022964,171.2104071,0.93739868,0.918350764,0.9632392,0.016071461,1,1,1,0
73,9.745614622,7.516898657,12.03712376,0.950175017,0.139882527,0.014683657,0.566196807,0.110645729,0,0,0,0,Bus,0.595632079,0.584495431,0.609584626,0.004939377,0.14011471,0.020518444,0.573478461,0.111179232,0.959137232,0.078105149,3.804344841,0.6936426,128.7358421,127.1419909,131.0870632,0.933402024,0.887975191,0.880213452,0.899289916,0.004417038,0,0,0,0
24,9.182310852,6.317992019,12.25895613,1.398307105,0.088976256,0.030001812,0.269871407,0.06980772,72.5595998,72.5595998,72.5595998,0,Bus,0.99508261,0.993975763,0.996189457,0.001565318,0.067071337,0.037326146,0.117158393,0.025979487,0.405038497,0.405038497,0.405038497,0.270945884,289.7463587,288.3700404,292.4469077,2.338889062,0.991929883,0.989850393,0.994009373,0.002940843,7.8000064,7.8000064,7.8000064,0
21,9.474850883,7.642777749,12.13069355,1.492748202,0.26710759,0.023049889,1.012256133,0.228140845,89.76170303,89.76170303,89.76170303,0,Bus,0.94226922,0.940875441,0.944545594,0.001279234,0.190493446,0.081382739,0.507352076,0.143177346,1.184231323,0.624324145,1.7441385,0.791828324,180.5144992,175.421378,185.6076204,7.202761092,0.93376073,0.929029763,0.936675719,0.004133824,0,0,0,0
12,9.859467497,7.676833988,12.71682939,0.588732685,0.274095442,0.274095442,0.274095442,0.041636207,78.38783854,78.38783854,78.38783854,4.490561734,Bus,0.730864115,0.730864115,0.730864115,0.005749497,0.412320726,0.114458608,0.710182843,0.421240646,1.737062989,1.32090892,2.153217058,0.588530729,178.0271778,178.0271778,178.0271778,0,0.776195708,0.751726496,0.789154295,0.012702127,2.6472714,2.6472714,2.6472714,0.463508424
658,10.67038462,9.310086412,23.19441297,1.800793257,0,0,0,0,77.69477476,77.69477476,77.69477476,2.872398015,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,9.156640895,9.017318721,9.308914045,0.103184968,0.08436294,0.015935336,0.17552459,0.067997565,16.9019608,16.9019608,16.9019608,8.752192834,Walking,0.861577384,0.855293785,0.874163777,0.007199904,0.16811672,0.031386804,0.337200077,0.115181412,0.685356821,0.587831449,0.821894606,0.121810782,86.57701193,85.17694049,87.97708337,1.980000018,0.663189767,0.660574729,0.668272914,0.003089731,0,0,0,0
26,9.568502542,4.326099598,14.67213419,2.136516546,0.023627144,0.023627144,0.023627144,0.043077567,90.30634757,90.30634757,90.30634757,0.00562578,Car,0.977999466,0.976078367,0.981410573,0.002097546,0.06663791,0.015929417,0.137122585,0.037280346,2.102557151,1.305041785,2.900072516,1.127857047,303.174314,301.819952,305.1608481,1.060193326,0.488483107,0.459377759,0.50090374,0.019520499,10.725255,10.725255,10.725255,0
527,9.816980416,9.774330447,9.846120917,0.015150752,0.001622422,0,0.003195794,0.000693982,0,0,0,0,Still,0.189220167,0.189005649,0.189467462,0.000133737,0.016185526,0.013262435,0.018109496,0.000802739,0.020836479,0.002983657,0.053644538,0.010557034,353.2662052,352.7192955,353.8340212,0.257487755,0.05924664,0.05433064,0.063967224,0.002227807,0,0,0,0
197,10.21175419,9.960945334,10.58376426,0.172783387,0.017967667,0.002251124,0.050470618,0.0121943,89.76226764,89.76226764,89.76226764,0.001197709,Train,0.987177617,0.986963603,0.98745667,0.000185071,0.038601355,0.022857141,0.054519141,0.009575823,0.158293312,0.048842273,0.298444582,0.091950287,249.5917934,239.5762522,259.2458279,9.839769709,0.988848095,0.986931725,0.990179224,0.001202616,0,0,0,0
24,9.868912597,9.12312384,10.68358819,0.54561498,0.029821874,0.009656318,0.079144728,0.015914732,0,0,0,0,Car,0.525461587,0.522977219,0.527199728,0.001873057,0.056609692,0.028612301,0.084607083,0.03959429,0.498439072,0.075614533,0.907503799,0.457006636,36.88901572,36.20532732,38.22037991,1.153135803,0.328452898,0.319902111,0.338784216,0.006262742,20.75,20.75,20.75,0
309,9.997237061,9.9742179,10.01912139,0.012754041,0.006511582,0.001466909,0.013890477,0.003051101,77.40807811,77.40807811,77.40807811,5.799806985,Still,0.96125325,0.961183957,0.961293453,3.72E-05,0.041521357,0.036534366,0.046102428,0.002948917,0.014937869,0.00680159,0.030830348,0.011110786,200.2015616,200.1837734,200.2193498,0.025156325,0.971759295,0.971710421,0.971806589,3.63E-05,0,0,0,0
325,10.07314835,9.331079778,10.70654124,0.408967784,0.036344835,0.013609976,0.065636771,0.014868005,89.78819989,89.78819989,89.78819989,0.01714377,Train,0.987417837,0.98667808,0.987857786,0.000348705,0.054884863,0.008231293,0.080959266,0.027051871,0.428435801,0.097977234,0.848543581,0.25904592,329.8075687,327.5252107,335.2855084,3.684621979,0.992670131,0.991861082,0.995497212,0.000977941,0,0,0,0
16,10.44167035,10.02965868,10.79537363,0.250730372,0.342595995,0.023082675,0.73421449,0.26307753,74.15991493,74.15991493,74.15991493,0,Bus,0.963838706,0.963838706,0.963838706,0.001029385,0.222183172,0.048907835,0.550505768,0.213723488,1.143881788,1.143881788,1.143881788,0.608281369,248.8274743,248.0283288,250.2845847,1.263867455,0.855737268,0.855737268,0.855737268,0.005692527,6.7562265,6.7562265,6.7562265,0
38,9.877060978,9.783490612,9.967290267,0.072804088,0.005133815,0.001791592,0.014370296,0.0029045,89.23147108,89.23147108,89.23147108,0,Car,0.837347742,0.837319937,0.837409915,3.30E-05,0.040269574,0.035162406,0.045740826,0.004008458,0.073705301,0.029740106,0.108031881,0.040025962,36.89895907,36.89895907,36.89895907,0.019823827,0.328546106,0.327912295,0.329110547,0.0003603,13.5,13.5,13.5,0
408,10.10788938,9.060163991,10.86449263,0.516380149,0.041579676,0.004432882,0.071275563,0.016324982,89.72180556,89.72180556,89.72180556,0.016356472,Car,0.780394236,0.767617251,0.794541036,0.011805154,0.037140916,0.012346255,0.057554425,0.016718905,0.395378079,0.143516297,0.793695821,0.246362195,41.92111025,41.74943767,42.09278284,0.242781698,0.373448363,0.370924965,0.375901909,0.002276224,8,8,8,0
60,10.30845882,4.98720906,19.1917775,3.168729563,0,0,0,0,74.96065788,74.96065788,74.96065788,0.229950258,Walking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.236068,2.236068,2.236068,0
172,9.918578765,8.235237863,11.18130695,0.922696337,0.100826658,0.030805716,0.245571668,0.057264902,89.85859837,89.79410837,89.92308837,0.091202633,Car,0.889901342,0.884916434,0.899061335,0.004295207,0.083939409,0.038756417,0.151278843,0.042525011,0.746487319,0.23527262,1.375460479,0.470993009,297.3250077,296.479561,299.0756383,1.163768745,0.886420094,0.870748045,0.900911512,0.012968047,20.5,20.5,20.5,0
241,9.315278781,8.933750388,9.544471541,0.113485119,0,0,0,0,67.3657377,67.3657377,67.3657377,4.041709732,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,10.18896256,10.15464665,10.23369195,0.02683879,0.007964582,0.002679862,0.013641204,0.003366942,83.852464,83.852464,83.852464,0.008189536,Train,0.991032731,0.990983487,0.991078586,4.76E-05,0.037652363,0.027803093,0.045236353,0.004962086,0.033854199,0.033854199,0.033854199,0.026955741,228.8524497,228.8343755,228.8877331,0.016112893,0.993408025,0.993379376,0.993437756,2.02E-05,0,0,0,0
27,9.593050261,7.597605082,11.38024091,1.010764516,0.156342655,0.032381977,0.497138825,0.105758693,89.76410229,89.76311448,89.76509011,0.001396987,Bus,0.847553386,0.842645046,0.851611829,0.003312002,0.267916596,0.056860721,0.542308219,0.179765178,1.250457201,1.250457201,1.250457201,0.868870221,154.8743598,153.1955933,156.6201572,1.423505777,0.903896226,0.901116762,0.907883881,0.002719126,9.5,9.5,9.5,0
157,10.54628178,10.19265255,10.73727366,0.139670524,0.08632927,0.059006547,0.183651128,0.027531633,70.31217898,70.31217898,70.31217898,2.721671465,Train,0,0,0,0,0,0,0,0,0.854697282,0.658836223,1.165555675,0.210253929,119.8563779,116.7242772,127.0517889,3.678469573,0.857289293,0.852786709,0.861515188,0.003215471,0,0,0,0
26,9.767313041,8.010710518,11.9072538,0.786093168,0,0,0,0,81.66216558,81.66216558,81.66216558,0.290377944,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,12.38972559,5.705857191,19.48600272,5.113127028,1.359926334,0.220714851,2.988644919,0.801031362,89.69908695,89.69908695,89.69908695,0,Walking,0.766306362,0.672277256,0.81802807,0.052768355,1.33294742,0.586860717,2.252176625,0.846051424,5.238499266,3.141847882,7.33515065,2.965112822,86.57461526,81.71654927,93.534561,4.744451987,0.766161467,0.664110874,0.819142687,0.045645401,1.5,1.5,1.5,0
34,9.655419331,7.859091445,11.4331485,0.882550807,0.270081018,0.049242649,0.56494048,0.144985675,89.77270622,89.77270622,89.77270622,0.034498713,Bus,0.801672192,0.734415874,0.895043798,0.065049932,0.391273678,0.09202723,0.608685031,0.166279429,0.859586846,0.632533754,1.086639938,0.321101562,182.081253,131.7654611,232.3970449,71.15727529,0.92762492,0.76093203,0.994617772,0.089217084,0,0,0,0
17,11.1054838,1.792105138,34.38944662,6.613145773,2.146929378,0.927781136,3.771638424,0.87204464,87.16821572,87.16821572,87.16821572,3.36612749,Walking,0.862081887,0.862081887,0.862081887,0.000372585,1.905435695,0.504256181,4.121355916,0.938869794,4.749780784,2.209380131,7.290181436,3.592669057,290.8689501,221.2614415,364.3965858,38.62315644,0.73253906,0.73253906,0.73253906,0.036886732,0,0,0,0
62,13.56475105,1.609906604,62.48142485,8.03245576,2.463104041,0.744516192,6.083227572,1.083230054,0,0,0,0,Walking,0.913750874,0.456522242,0.999999901,0.109997249,2.459509371,0.759753869,6.087164441,1.081555815,9.387021999,0.597320793,59.31043427,7.159110812,323.8205119,65.22623195,387.6148587,32.27916032,0.758988133,0.365088035,0.980320813,0.11524992,1.0858015,1.0858015,1.0858015,0.074762906
196,10.07989788,9.376093717,10.71331275,0.32151355,0.038980975,0.002279287,0.08679415,0.020504704,89.76029136,89.76029136,89.76029136,0.00398977,Train,0.95666706,0.955274456,0.95767732,0.000895856,0.045174658,0.026836271,0.092233564,0.019446205,0.358332883,0.172295968,0.547848724,0.130815959,211.494914,211.494914,211.494914,4.702088182,0.970628499,0.969566477,0.972242974,0.000920891,0,0,0,0
29,9.823897466,9.791518349,9.85373203,0.016643269,0.001371506,0,0.002382004,0.00064378,53.00615046,53.00615046,53.00615046,0.488057137,Still,0.086270548,0.085897262,0.086820169,0.000486066,0.016977286,0.01540035,0.018695316,0.000889331,0.017701047,0.010196696,0.025205397,0.010612755,194.5418112,192.121944,196.6638821,1.363898337,0.992246812,0.992246812,0.992246812,0.000239926,0,0,0,0
52,9.777732307,9.012268962,10.31706173,0.268620008,0.478395652,0.027236644,0.92955466,0.638035188,0,0,0,0,Still,0.891799531,0.870817743,0.913143615,0.015696783,0.282304346,0.282304346,0.282304346,0.013626559,0.38480082,0.37349144,0.396110199,0.015993878,334.5575166,328.0745211,343.116202,5.200152751,0.557823842,0.501085124,0.591127676,0.031061605,1.0904151,1.0904151,1.0904151,0
4,9.717254969,8.301555529,10.89344068,0.370178522,0.011629183,0.001065265,0.038644294,0.007460812,0,0,0,0,Train,0.041433925,0.026112903,0.053869209,0.005012147,0.020343952,0.006211506,0.047735263,0.007195848,0.38779321,0.0231418,1.507525557,0.216190408,99.04418599,98.92890719,99.15815853,0.063112169,0.760372183,0.759742555,0.760887347,0.000317783,36.8941202,36.661934,37.149403,0.203952115
124,9.661830465,9.459785039,9.833193548,0.124820758,0.008133282,0.0027949,0.01891904,0.003575056,84.85281596,84.85281596,84.85281596,3.564368224,Train,0.787663243,0.787606928,0.78772313,4.58E-05,0.035295464,0.031380455,0.040055847,0.00253277,0.137259503,0.089263162,0.220669361,0.050430253,43.40301595,43.30295395,43.50307795,0.141509034,0.368208658,0.364532924,0.37030381,0.002610473,0,0,0,0
33,10.19376863,10.08490685,10.32400044,0.078465089,0.020204125,0.007517537,0.056602237,0.014428323,89.75464236,89.75464236,89.75464236,0.005500573,Train,0.991615979,0.991441907,0.991740966,0.000102754,0.046618903,0.036258893,0.066388911,0.008922672,0.075316636,0.018878318,0.153582831,0.040121247,323.6208025,323.1238661,323.918134,0.37826326,0.989319765,0.988903062,0.989818004,0.000315552,0,0,0,0
114,9.922319543,9.672138433,10.57433083,0.194165164,0,0,0,0,71.09946917,71.09946917,71.09946917,6.290053878,Walking,0,0,0,0,0,0,0,0,1.363271498,0.327171986,2.541207861,1.113811916,248.0641585,247.0827375,249.0455795,1.387938939,0,0,0,0,0,0,0,0
26,10.14125005,8.389594338,12.62926701,0.703258856,0,0,0,0,53.27401851,53.27401851,53.27401851,7.823690058,Walking,0,0,0,0,0,0,0,0,0.313563936,0.313563936,0.313563936,0.079948311,93.0391527,93.0391527,93.0391527,48.56644824,0,0,0,0,0,0,0,0
42,10.0846053,9.418637898,10.69229362,0.394891567,0.037394081,0.01166078,0.108392983,0.022832582,89.78059736,89.78059736,89.78059736,0,Train,0.998127274,0.998071263,0.998163587,3.48E-05,0.036888302,0.01421184,0.063393783,0.018095634,0.160985987,0.138786881,0.187844651,0.024858597,323.4551545,323.2228976,323.7732901,0.276208985,0.992057607,0.99124878,0.993495619,0.000749026,0,0,0,0
68,9.805261327,9.365999388,10.09290479,0.134514217,0.03307549,0.022560701,0.043590279,0.014870157,78.29637961,78.29637961,78.29637961,0.352419925,Bus,0.684223903,0.684223903,0.684223903,0.005242429,0.035588385,0.02084116,0.064590155,0.018491814,0.077464644,0.077464644,0.077464644,0.018939566,294.7285945,294.6752797,294.7819093,0.075398493,0.678471201,0.678471201,0.678471201,0.001179039,9.091069,9.091069,9.091069,0
87,9.746313814,9.252877702,10.73013273,0.353636869,0.025805801,0.010705775,0.061610606,0.018047975,0,0,0,0,Car,0.819587488,0.819443478,0.819731498,0.00020366,0.020762591,0.009163752,0.038319918,0.009130559,0.826425755,0.263129802,1.389721709,0.796620777,65.94835669,65.00765922,67.08846065,0.515717924,0.541127787,0.539869078,0.542039515,0.001126054,15.902891,15.902891,15.902891,0.058165897
218,11.22644974,6.577807789,14.81587849,3.090761869,1.689382526,0.526132042,3.837613788,0.990545584,89.75294695,89.75294695,89.75294695,0.021366456,Walking,0.778048922,0.70477215,0.843614133,0.052303792,2.036911269,0.69362725,3.764519902,0.898973952,6.211579252,3.607529645,9.558541542,2.600798559,241.9495745,238.5085334,246.6878561,3.255754666,0.823889129,0.751553766,0.851936936,0.031819342,1.5,1.5,1.5,0
42,10.32654991,6.118470532,14.9267095,2.320577537,0,0,0,0,66.13278882,66.13278882,66.13278882,7.077717523,Walking,0,0,0,0,0,0,0,0,2.761439341,2.761439341,2.761439341,2.955924884,212.7991369,212.7991369,212.7991369,29.11609158,0,0,0,0,0,0,0,0
103,9.750211525,7.907827518,11.87031201,0.724890914,0,0,0,0,65.11027426,65.11027426,65.11027426,0.429528619,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,42.25,42.25,0.25
45,11.61566138,4.919460801,22.10537917,4.573079493,1.466483969,0.338211681,3.70567174,0.855653963,89.74361625,89.74361625,89.74361625,0,Walking,0.768492969,0.715763657,0.830723399,0.042843417,2.030982652,0.83916491,3.772038126,1.180110801,4.526684485,2.656905658,7.400374958,1.872197397,205.7517124,205.7517124,205.7517124,3.93898953,0.999444367,0.998082123,0.999980794,0.000665033,1.25,1.25,1.25,0
94,9.725562491,7.943565515,11.83808543,0.989187554,0.129282856,0.023124598,0.324194616,0.069479302,89.77016826,89.77016826,89.77016826,0.00877835,Bus,0.567195153,0.56275697,0.572366601,0.004112598,0.228029722,0.208223534,0.24783591,0.02801018,1.405313501,0.461854099,2.276986727,0.658728612,161.9977822,158.3471516,163.9205544,3.163040563,0.97116525,0.965915396,0.975712587,0.003851974,6.75,6.75,6.75,0
121,10.19269323,8.205431738,19.05377018,1.627083942,0,0,0,0,78.01826135,78.01826135,78.01826135,1.205638764,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,10.015325,9.957936742,10.05304526,0.032189656,0.009440543,0.002070984,0.027580872,0.005287111,87.99243621,87.99243621,87.99243621,0.023500741,Train,0.97049113,0.969190124,0.971495765,0.001181047,0.035546473,0.025065199,0.041650709,0.006457562,0.077036376,0.030761163,0.165185925,0.061232029,209.9010944,209.4533793,210.1497624,0.314926351,0.975805856,0.974148732,0.97670746,0.000857281,0,0,0,0
43,11.73421377,7.175144114,19.57403368,3.886242916,2.780990792,0.448882213,6.485735647,1.446938213,84.22080811,84.22080811,84.22080811,0,Walking,0,0,0,0,0,0,0,0,3.285207737,3.285207737,3.285207737,1.845176092,202.8507736,162.847157,247.9152731,21.89757479,0.993544494,0.988594911,0.998494076,0.006999766,0,0,0,0
140,9.452020486,8.229884134,10.39846789,0.69469723,0.019946344,0.0037408,0.040683162,0.009384677,89.77129633,89.77129633,89.77129633,0.0139642,Car,0.634099226,0.633588405,0.63480498,0.000631279,0.039275981,0.025217068,0.056677869,0.013832824,0.661782015,0.659238816,0.664325213,0.003596626,342.7638452,342.136437,343.2522998,0.570761324,0.328480227,0.325159174,0.331754008,0.002283112,31.25,31.25,31.25,0
32,9.70001426,9.300730521,10.21369679,0.293444538,0.047198946,0.012289228,0.098389424,0.028558218,89.75125121,89.75125121,89.75125121,0.004995081,Train,0.889686646,0.887786114,0.891616816,0.001431061,0.062341221,0.023425322,0.130083976,0.041242762,0.482383883,0.29173762,0.696235719,0.178868902,152.610679,152.610679,152.610679,0.078836886,0.971544417,0.970495533,0.972860674,0.000802643,0,0,0,0
39,9.512077261,7.636424613,10.44387516,0.718458436,0.108785161,0.017416616,0.341442851,0.07463235,89.40967989,89.40967989,89.40967989,0,Bus,0.709409625,0.679127312,0.737617918,0.019184789,0.079926861,0.045686603,0.146450506,0.035688016,0.355544046,0.133409003,0.544490725,0.170299834,199.0575074,198.8256423,199.2893725,0.327906775,0.912347531,0.900695291,0.921289809,0.005276859,12.5,12.5,12.5,0
109,9.797144794,7.448171728,11.38334668,1.156508475,0.741411021,0.065699478,1.672709343,0.517235941,89.75859704,89.75859704,89.75859704,0.008189536,Train,0.990045072,0.980241999,0.998659891,0.006239397,0.726409942,0.071338855,1.77021692,0.492162127,1.372484869,0.260272967,3.195169677,1.12316114,146.0258462,121.5678184,171.1103423,17.77469832,0.914029137,0.846798317,0.968783142,0.04092231,0,0,0,0
325,9.909168662,8.973387549,10.86007905,0.523512407,0.020625974,0.004701961,0.043124288,0.01123334,89.79663935,89.79663935,89.79663935,0.028986972,Car,0.949028975,0.948721339,0.949331929,0.00021273,0.036609582,0.023919835,0.05727107,0.009399188,0.320546581,0.178485801,0.436503486,0.109820524,340.4735721,340.1966177,340.9092987,0.270417562,0.339578049,0.33784935,0.340341777,0.000834799,34.5,34.5,34.5,0
5,10.30824659,6.242917556,14.38213556,2.154394035,0.356125515,0.356125515,0.356125515,0.011437618,86.16616486,86.16616486,86.16616486,0,Car,0.466783682,0.311765737,0.730409985,0.154902711,0.311560551,0.060274789,0.506433455,0.223234608,1.726354751,0.535732293,2.916977209,1.683794427,144.6058269,116.5306636,158.5640879,14.09297028,0.980154305,0.976870231,0.981846544,0.002844534,13.79785,13.79785,13.79785,0
66,9.304425325,9.189246403,9.389976707,0.055312331,0.012325176,0.006817563,0.018194018,0.004993705,66.78902883,66.78902883,66.78902883,0.149747512,Bus,0.992970705,0.992952037,0.992989374,2.64E-05,0.009306263,0.004389971,0.013509838,0.00440767,0.773084577,0.763137379,0.783031775,0.014067462,229.0934257,228.8144398,229.295201,0.2094065,0.964499172,0.964278271,0.964707153,0.000187955,0,0,0,0
213,9.708077672,8.485942847,11.15017238,0.424271846,0,0,0,0,75.67521391,75.67521391,75.67521391,3.410123756,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5098908,3.5098908,3.5098908,0.244947517
256,10.17120561,10.13657796,10.21936949,0.024244491,0.00618355,0.000728917,0.014934754,0.003175485,84.20797577,84.20797577,84.20797577,1.607510542,Train,0.995411928,0.994819303,0.995982502,0.000490107,0.038138317,0.029898642,0.041666132,0.003410431,0.060821895,0.046612672,0.075031119,0.020094877,197.42921,196.120282,198.7450324,1.473326567,0.995176907,0.994343182,0.995850287,0.000612554,0,0,0,0
27,9.735681618,8.889466351,10.66099382,0.376137449,0.094665023,0.059086809,0.124562602,0.033105469,86.98166338,86.98166338,86.98166338,0.932173971,Train,0.375809354,0.375809354,0.375809354,0.020629406,0.096131661,0.094540156,0.097723166,0.002250728,0.460691291,0.460691291,0.460691291,0.28529491,30.11989959,29.76976466,30.47003451,0.495165563,0.232798463,0.232798463,0.232798463,0.030991636,0,0,0,0
112,9.528311673,6.047953716,12.79579851,1.487143464,0.237842689,0.040975352,0.940830577,0.206423743,89.79073259,89.79073259,89.79073259,0.00877835,Bus,0.699921879,0.693959019,0.710909798,0.006267452,0.161202675,0.085584813,0.22052798,0.068931126,1.053185799,0.817711505,1.319929539,0.252564986,164.0419522,160.708437,166.3958714,2.143608277,0.958540374,0.955259648,0.961915716,0.002065266,6.75,6.75,6.75,0
26,9.80438525,8.812727218,10.57240693,0.262507106,0.0894838,0.007755242,0.298644742,0.046477681,0,0,0,0,Train,0.472497357,0.455188691,0.484792855,0.00571789,0.092683232,0.012099079,0.310189573,0.046459161,0.481771715,0.045304696,2.236440436,0.268766081,269.6909334,267.1712513,271.6773279,0.909157463,0.792537365,0.786063307,0.801043605,0.002663583,23.7314618,23.093285,24.587992,0.603905567
14,9.630125024,9.511243203,9.724870603,0.055521212,0.006575911,0.002415568,0.016457685,0.003060088,54.25798238,54.01407434,54.50189042,0.344938057,Still,0.707724247,0.707685788,0.707777665,2.56E-05,0.035398957,0.031782128,0.037638339,0.00255402,0.028602339,0.011850051,0.054537407,0.018141793,138.4057682,138.4057682,138.4057682,0.022846439,0.934947955,0.93484694,0.935019613,6.04E-05,0,0,0,0
59,9.87694516,8.850371547,10.50739548,0.356072784,0.042624213,0.003983834,0.214602066,0.063584558,78.70208042,78.70208042,78.70208042,1.275010752,Train,0.534999225,0.534518143,0.535313348,0.000423077,0.023479371,0.018896984,0.028688346,0.004161327,0.282681579,0.211640963,0.401531296,0.103580246,71.13492439,71.08146889,71.15996595,0.036179751,0.581956327,0.581231993,0.582235271,0.000376501,31.790009,31.790009,31.790009,0
20,8.911330206,1.893445881,17.65002774,5.161247847,1.946586402,0.232687957,4.183653617,1.042064333,0,0,0,0,Walking,0.759046875,0.703195294,0.825490235,0.039710922,1.38744088,0.790645892,2.533625971,0.683750454,5.85339343,0.831469468,14.76841544,4.677248879,132.0420101,132.0420101,132.0420101,115.4962883,0.771140063,0.732284996,0.81826629,0.035056636,0.735459,0.735459,0.735459,0
401,9.184073074,9.09304561,9.336987084,0.095292473,0.541930323,0.057966397,0.786551801,0.305207413,42.07607442,42.07607442,42.07607442,8.752192834,Walking,0.807649295,0.790526876,0.846447492,0.026035075,1.154793273,0.104684662,3.810496799,1.095284991,0.736084289,0.728000435,0.744168144,0.011432297,186.3118591,99.59863843,233.3102383,75.18410376,0.868215149,0.786573471,0.949856826,0.115458768,0,0,0,0
379,10.03172735,10.01752552,10.05631328,0.014578939,0.014250928,0.002439164,0.057392737,0.012021778,89.79832626,89.79832626,89.79832626,0.047258991,Walking,0.69601444,0.694529797,0.697096885,0.001329965,0.038809337,0.028845675,0.051576555,0.00953412,0.065329674,0.048806854,0.081852493,0.023366796,299.7104379,299.7104379,299.7104379,1.323915422,0.853711611,0.85151281,0.85482639,0.000958891,0,0,0,0
77,9.731650623,9.415672386,10.21322089,0.228207467,0.048827064,0.003247112,0.177092696,0.046437819,88.30789283,86.85831834,89.75746732,2.050007902,Bus,0.777317239,0.774606354,0.780708886,0.0021012,0.066496617,0.035073548,0.083899107,0.019055079,0.328557383,0.095201946,0.720660914,0.341614472,307.059377,306.2907669,307.8224362,0.659654646,0.919733744,0.914581987,0.922424171,0.002704832,8,8,8,0
22,9.765603269,9.244915941,10.62925744,0.38269155,0.051948796,0.0073462,0.143087736,0.03235062,89.81573848,89.81573848,89.81573848,0.004995081,Train,0.867677487,0.865899043,0.869260278,0.001514893,0.045798341,0.045798341,0.045798341,0.039816297,0.431060589,0.326815192,0.699934747,0.179760852,148.6910138,146.1229362,151.3965671,2.947649546,0.961374048,0.955592296,0.969327118,0.006293764,0,0,0,0
8,9.864937433,9.503406425,11.80633878,0.334687031,0.095882483,0.080272435,0.11149253,0.022075941,0,0,0,0,Still,0.8015095,0.785550148,0.825706479,0.012431925,0.450992345,0.450992345,0.450992345,0.177095751,1.878215552,1.878215552,1.878215552,0.132556656,73.73545435,70.13789653,82.81506505,4.074190525,0.587653825,0.57858513,0.594522465,0.00819328,0,0,0,0
36,10.09322084,9.397615214,10.44692428,0.296392239,0.012768965,0.005429051,0.019282979,0.003999539,0,0,0,0,Train,0.650811326,0.650811326,0.650811326,8.86E-05,0.012751654,0.00553247,0.021637757,0.004703552,0.136106672,0.136106672,0.136106672,0.89603941,64.12683728,63.48791396,64.76576059,0.90357402,0.518909441,0.498276644,0.537755245,0.013889212,31.960054,31.960054,31.960054,0
114,9.156611667,6.64032825,10.96296039,1.105153697,0.146455587,0.019687824,0.600259613,0.1427591,89.79073259,89.79073259,89.79073259,0.00877835,Bus,0.752844268,0.746846295,0.760458016,0.004923014,0.140402179,0.069840806,0.363232377,0.114627776,1.404439896,1.237151762,1.591207746,0.173571429,149.2105338,143.9275151,153.5228179,4.152086115,0.935674743,0.932333835,0.938277658,0.001942608,6.75,6.75,6.75,0
